Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,1993,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,57.907710173121
Sri Lanka,LKA,1992,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,57.9250419637911
Sri Lanka,LKA,1991,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,57.7212496392928
Sri Lanka,LKA,2023,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,58.1935338230491
Sri Lanka,LKA,2022,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,58.0336422415593
Sri Lanka,LKA,2021,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,57.2572638496627
Sri Lanka,LKA,2020,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,57.452922207158
Sri Lanka,LKA,2019,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,57.9198339928193
Sri Lanka,LKA,2018,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,57.8031987484228
Sri Lanka,LKA,2017,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,57.674564089327
Sri Lanka,LKA,2016,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,57.8228470889451
Sri Lanka,LKA,2015,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,56.1467243542494
Sri Lanka,LKA,2014,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,57.0213344801859
Sri Lanka,LKA,2013,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,56.2863613051605
Sri Lanka,LKA,2012,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,56.4181739467781
Sri Lanka,LKA,2011,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,55.0914969010696
Sri Lanka,LKA,2010,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,55.547273468864
Sri Lanka,LKA,2009,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,57.5833897834344
Sri Lanka,LKA,2008,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,56.0000040917561
Sri Lanka,LKA,2007,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,56.4713578581199
Sri Lanka,LKA,2006,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,55.5887062114114
Sri Lanka,LKA,2005,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,59.2927635180336
Sri Lanka,LKA,2004,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,59.4390669785258
Sri Lanka,LKA,2003,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,57.8891529171699
Sri Lanka,LKA,2002,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,57.8960466070904
Sri Lanka,LKA,2001,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,58.6213468080436
Sri Lanka,LKA,2000,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,56.2393853204669
Sri Lanka,LKA,1999,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,57.4591103863628
Sri Lanka,LKA,1998,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,55.6352324066892
Sri Lanka,LKA,1997,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,59.4019188207388
Sri Lanka,LKA,1996,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,58.947853234929
Sri Lanka,LKA,1995,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,58.9397718426178
Sri Lanka,LKA,1994,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,59.0533688503439
Sri Lanka,LKA,1993,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,59.1789966561439
Sri Lanka,LKA,1992,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,59.2289901150511
Sri Lanka,LKA,1991,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,59.3016663812606
Sri Lanka,LKA,2009,"Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)",SL.FAM.0714.FE.ZS,95.86
Sri Lanka,LKA,2009,"Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)",SL.FAM.0714.MA.ZS,91
Sri Lanka,LKA,2009,"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",SL.FAM.0714.ZS,92.9
Sri Lanka,LKA,2023,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,13.5523681531987
Sri Lanka,LKA,2022,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,13.9455310018431
Sri Lanka,LKA,2021,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,15.5269765165378
Sri Lanka,LKA,2020,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,16.1529095274515
Sri Lanka,LKA,2019,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,16.5092603645346
Sri Lanka,LKA,2018,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,16.7382401116891
Sri Lanka,LKA,2017,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,18.1733673787875
Sri Lanka,LKA,2016,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,17.790952295246
Sri Lanka,LKA,2015,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,19.385512822302
Sri Lanka,LKA,2014,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,20.3781248978046
Sri Lanka,LKA,2013,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,20.3535893479537
Sri Lanka,LKA,2012,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,19.7637422631379
Sri Lanka,LKA,2011,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,23.4645306264771
Sri Lanka,LKA,2010,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,22.7740715293921
Sri Lanka,LKA,2009,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,23.2117095118768
Sri Lanka,LKA,2008,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,23.4662730474001
Sri Lanka,LKA,2007,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,22.4082369459116
Sri Lanka,LKA,2006,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,22.8125455153414
Sri Lanka,LKA,2005,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,18.2615822083265
Sri Lanka,LKA,2004,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,19.8946212539746
Sri Lanka,LKA,2003,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,21.2040701664627
Sri Lanka,LKA,2002,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,23.3851007414864
Sri Lanka,LKA,2001,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,21.3450580650249
Sri Lanka,LKA,2000,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,26.8605708433055
Sri Lanka,LKA,1999,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,25.0916343607389
Sri Lanka,LKA,1998,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,27.0219449204143
Sri Lanka,LKA,1997,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,18.5138027336656
Sri Lanka,LKA,1996,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,19.9974463330939
Sri Lanka,LKA,1995,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,19.8342323305344
Sri Lanka,LKA,1994,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,19.3524370543004
Sri Lanka,LKA,1993,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,19.1647160732907
Sri Lanka,LKA,1992,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,19.2785191174716
Sri Lanka,LKA,1991,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,18.7288312111717
Sri Lanka,LKA,2023,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,2.07203234299204
Sri Lanka,LKA,2022,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,2.0239512980352
Sri Lanka,LKA,2021,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,2.46534389218451
Sri Lanka,LKA,2020,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,2.41879405499681
Sri Lanka,LKA,2019,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,2.32407028678086
Sri Lanka,LKA,2018,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,2.55808577902395
Sri Lanka,LKA,2017,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,2.71554333096333
Sri Lanka,LKA,2016,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,2.86139245738006
Sri Lanka,LKA,2015,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,2.95229516834716
Sri Lanka,LKA,2014,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,2.83047735333515
Sri Lanka,LKA,2013,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,3.05209260241303
Sri Lanka,LKA,2012,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,3.81191195531943
Sri Lanka,LKA,2011,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,4.42335973203356
Sri Lanka,LKA,2010,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,4.44903963708179
Sri Lanka,LKA,2009,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,4.69329554037271
Sri Lanka,LKA,2008,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,4.80027788340707
Sri Lanka,LKA,2007,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,4.610614259072
Sri Lanka,LKA,2006,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,4.72108058569831
Sri Lanka,LKA,2005,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,3.21315753423729
Sri Lanka,LKA,2004,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,4.52691598064134
Sri Lanka,LKA,2003,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,4.76841054813029
Sri Lanka,LKA,2002,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,4.91042190511538
Sri Lanka,LKA,2001,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,5.50534387988632
Sri Lanka,LKA,2000,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,6.61913223602043
Sri Lanka,LKA,1999,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,6.29119189152372
Sri Lanka,LKA,1998,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,6.81499982751469
Sri Lanka,LKA,1997,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,5.58545055829304
Sri Lanka,LKA,1996,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,5.96713642796361
Sri Lanka,LKA,1995,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,5.97572192873375
Sri Lanka,LKA,1994,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,5.91062732809931
Sri Lanka,LKA,1993,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,5.96965854699476
Sri Lanka,LKA,1992,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,6.09942338995302
Sri Lanka,LKA,1991,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,5.93436188000312
Sri Lanka,LKA,2023,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,5.74681647079355
Sri Lanka,LKA,2022,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,5.91668426572551
Sri Lanka,LKA,2021,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,6.63828201393921
Sri Lanka,LKA,2020,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,6.78574029788411
Sri Lanka,LKA,2019,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,7.02330580197866
Sri Lanka,LKA,2018,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,7.17157710359746
Sri Lanka,LKA,2017,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,7.98782325449751
Sri Lanka,LKA,2016,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,7.84053775877303
Sri Lanka,LKA,2015,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,8.42888470262636
Sri Lanka,LKA,2014,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,8.59466136476369
Sri Lanka,LKA,2013,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,8.78461085389967
Sri Lanka,LKA,2012,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,8.85712839946249
Sri Lanka,LKA,2011,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,10.6025211875914
Sri Lanka,LKA,2010,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,10.3457169371471
Sri Lanka,LKA,2009,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,10.6307198241375
Sri Lanka,LKA,2008,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,10.7750003420452
Sri Lanka,LKA,2007,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,10.2914008389224
Sri Lanka,LKA,2006,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,10.4779412724664
Sri Lanka,LKA,2005,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,7.95507009449044
Sri Lanka,LKA,2004,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,9.3515462092076
Sri Lanka,LKA,2003,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,9.92465655938219
Sri Lanka,LKA,2002,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,10.7332565052641
Sri Lanka,LKA,2001,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,10.5466591310001
Sri Lanka,LKA,2000,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,13.0566496176257
Sri Lanka,LKA,1999,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,12.2364758521825
Sri Lanka,LKA,1998,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,13.6328532512685
Sri Lanka,LKA,1997,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,9.47882366790701
Sri Lanka,LKA,1996,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,10.1699977210393
Sri Lanka,LKA,1995,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,10.1382403043301
Sri Lanka,LKA,1994,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,10.0137572681516
Sri Lanka,LKA,1993,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,9.95559593251053
Sri Lanka,LKA,1992,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,9.97866370832098
Sri Lanka,LKA,1991,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,9.94150771677652
Sri Lanka,LKA,2023,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,35825.8194760118
Sri Lanka,LKA,2022,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,36099.1988807359
Sri Lanka,LKA,2021,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,39270.6983832458
Sri Lanka,LKA,2020,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,37906.4919858928
Sri Lanka,LKA,2019,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,38492.3046050891
Sri Lanka,LKA,2018,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,39219.2582947607
Sri Lanka,LKA,2017,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,37138.5442968887
Sri Lanka,LKA,2016,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,35636.0161081234
Sri Lanka,LKA,2015,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,34541.7186194371
Sri Lanka,LKA,2014,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,34747.4705498773
Sri Lanka,LKA,2013,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,32760.2341108326
Sri Lanka,LKA,2012,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,30279.0206605035
Sri Lanka,LKA,2011,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,28047.8021133909
Sri Lanka,LKA,2010,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,25979.5614458276
Sri Lanka,LKA,2009,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,24392.2385728529
Sri Lanka,LKA,2008,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,23470.7133899077
Sri Lanka,LKA,2007,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,22407.075293849
Sri Lanka,LKA,2006,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,21178.7045862163
Sri Lanka,LKA,2005,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,19994.4429068142
Sri Lanka,LKA,2004,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,19037.9584147701
Sri Lanka,LKA,2003,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,18110.0522989178
Sri Lanka,LKA,2002,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,17301.7181427775
Sri Lanka,LKA,2001,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,16658.0637351752
Sri Lanka,LKA,2000,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,17177.0060788994
Sri Lanka,LKA,1999,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,16291.0784967277
Sri Lanka,LKA,1998,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,15635.675807931
Sri Lanka,LKA,1997,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,16553.1450066438
Sri Lanka,LKA,1996,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,16048.1001660411
Sri Lanka,LKA,1995,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,16203.3272920827
Sri Lanka,LKA,1994,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,15298.4827255323
Sri Lanka,LKA,1993,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,15079.9122559364
Sri Lanka,LKA,1992,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,14598.7818998667
Sri Lanka,LKA,1991,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,13831.3002511848
Sri Lanka,LKA,2023,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,24.5204873988419
Sri Lanka,LKA,2022,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,24.7111459303184
Sri Lanka,LKA,2021,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,22.8607264191408
Sri Lanka,LKA,2020,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,25.0994828944214
Sri Lanka,LKA,2019,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,26.726318477763
Sri Lanka,LKA,2018,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,26.1050454232327
Sri Lanka,LKA,2017,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,27.1925722206273
Sri Lanka,LKA,2016,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,25.5465102067484
Sri Lanka,LKA,2015,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,25.432267608189
Sri Lanka,LKA,2014,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,26.3291486771066
Sri Lanka,LKA,2013,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,25.3882865734227
Sri Lanka,LKA,2012,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,26.0177420450757
Sri Lanka,LKA,2011,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,24.7736236488319
Sri Lanka,LKA,2010,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,25.4416264896057
Sri Lanka,LKA,2009,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,25.8549961171111
Sri Lanka,LKA,2008,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,27.5791016931887
Sri Lanka,LKA,2007,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,27.7759476154876
Sri Lanka,LKA,2006,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,28.72507810689
Sri Lanka,LKA,2005,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,29.9450748451045
Sri Lanka,LKA,2004,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,24.7644329200397
Sri Lanka,LKA,2003,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,26.2017287949212
Sri Lanka,LKA,2002,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,25.6566919709494
Sri Lanka,LKA,2001,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,24.5261401910098
Sri Lanka,LKA,2000,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,23.618484997335
Sri Lanka,LKA,1999,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,22.7442977560864
Sri Lanka,LKA,1998,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,21.6229591356203
Sri Lanka,LKA,1997,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,23.490861447353
Sri Lanka,LKA,1996,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,24.2086026653898
Sri Lanka,LKA,1995,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,28.22632486237
Sri Lanka,LKA,1994,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,26.643488289451
Sri Lanka,LKA,1993,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,21.8882661131052
Sri Lanka,LKA,1992,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,22.4681740799283
Sri Lanka,LKA,1991,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,22.7649947474235
Sri Lanka,LKA,2023,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,27.2808701553509
Sri Lanka,LKA,2022,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,27.350014722416
